,Date,Open,High,Low,Close,Volume,slowK,Signal
931,10/15/2003,39.5,41.0,39.0,39.25,109862,38.0652680652681,-1
932,10/16/2003,40.0,40.75,39.75,40.25,83059,29.090909090909122,-1
933,10/17/2003,41.0,41.25,40.25,40.5,59318,40.000000000000036,-1
934,10/20/2003,41.0,41.25,40.5,40.75,46155,62.59259259259263,-1
935,10/21/2003,41.0,41.25,40.25,41.0,45171,75.55555555555559,-1
936,10/22/2003,40.5,40.75,40.25,40.5,27127,72.22222222222226,-1
937,10/24/2003,40.25,40.5,39.75,40.0,32185,51.851851851851876,-1
938,10/27/2003,40.25,40.5,40.0,40.0,15030,27.77777777777781,-1
939,10/28/2003,40.25,40.5,40.0,40.0,18786,16.666666666666664,-1
940,10/29/2003,40.25,40.5,40.0,40.25,12300,27.77777777777781,1
941,10/30/2003,40.25,40.5,39.75,40.0,27332,33.333333333333364,1
942,10/31/2003,40.25,41.25,39.75,41.0,75199,55.55555555555559,1
943,11/3/2003,41.75,44.0,41.5,44.0,117999,72.22222222222226,1
944,11/4/2003,45.0,45.5,43.0,43.5,95430,82.85024154589375,1
945,11/5/2003,43.75,44.0,43.25,44.0,30700,79.71014492753626,-1
946,11/6/2003,43.75,44.25,42.75,42.75,33938,63.76811594202902,-1
947,11/7/2003,42.75,43.0,41.75,42.75,25285,52.44565217391307,-1
948,11/10/2003,42.75,43.0,41.75,41.75,20478,27.80797101449279,-1
949,11/11/2003,41.25,41.25,40.0,40.75,51846,16.29901960784317,-1
950,11/12/2003,40.75,41.25,40.0,40.25,60458,7.843137254901994,-1
951,11/13/2003,40.5,41.25,40.5,41.25,23739,21.732026143790886,1
952,11/14/2003,41.5,41.75,41.0,41.25,24281,29.738562091503308,1
953,11/17/2003,40.0,40.75,39.75,40.0,34629,31.944444444444485,1
954,11/18/2003,40.25,40.5,39.75,40.0,29623,22.222222222222257,1
955,11/19/2003,40.0,40.25,39.0,39.5,42262,14.393939393939428,1
956,11/20/2003,39.5,39.75,38.25,38.25,45384,10.22727272727276,1
957,11/21/2003,38.0,38.0,36.75,37.0,73484,8.143939393939428,1
958,11/24/2003,37.25,37.75,36.75,36.75,51190,2.0833333333333663,1
959,11/25/2003,37.25,37.5,36.75,37.0,48044,4.464285714285747,1
960,11/26/2003,37.25,41.25,37.25,40.75,111009,32.01058201058204,1
961,11/27/2003,41.0,41.0,39.25,39.25,80568,50.52910052910056,1
962,11/28/2003,39.75,40.5,39.75,40.5,31102,75.92592592592597,1
963,12/1/2003,40.5,40.75,40.0,40.0,26755,70.3703703703704,1
964,12/2/2003,40.5,41.0,40.25,41.0,50396,83.10185185185189,1
965,12/3/2003,41.0,41.25,40.25,41.0,33374,84.49074074074076,1
966,12/4/2003,41.0,41.25,40.0,40.5,25113,77.08333333333337,-1
967,12/8/2003,40.5,40.75,40.25,40.5,15333,59.16666666666671,-1
968,12/9/2003,40.5,40.75,39.25,39.75,35834,38.333333333333364,-1
969,12/11/2003,39.75,41.5,39.75,41.0,105557,47.59259259259263,-1
970,12/12/2003,41.5,42.25,41.0,41.0,65181,53.703703703703745,-1
971,12/15/2003,41.75,42.75,41.5,42.75,76751,78.70370370370374,-1
972,12/16/2003,42.25,42.5,42.0,42.5,40251,83.73015873015876,-1
973,12/17/2003,42.5,42.75,41.0,41.5,48557,83.73015873015878,-1
974,12/18/2003,41.75,42.25,41.75,41.75,28738,64.68253968253971,-1
975,12/19/2003,42.5,44.75,42.25,44.5,134116,64.84126984126988,-1
976,12/22/2003,45.0,48.25,44.5,47.75,186371,76.43130815544612,-1
977,12/23/2003,48.25,48.5,46.0,46.5,67627,86.59003831417628,-1
978,12/24/2003,47.0,50.5,47.0,50.0,184709,86.9074986316366,-1
979,12/25/2003,50.0,53.0,50.0,53.0,218932,89.20634920634923,-1
980,12/26/2003,54.0,54.0,51.5,53.0,125296,94.58646616541357,-1
981,12/29/2003,55.0,56.0,53.5,54.5,144904,91.4912280701755,-1
982,12/30/2003,55.0,55.5,53.5,55.5,107362,89.63937621832362,-1
983,12/31/2003,56.0,56.5,54.0,55.0,101333,85.45584045584049,-1
984,1/5/2004,55.0,56.0,54.0,54.5,89299,77.12250712250716,-1
985,1/6/2004,55.0,55.0,51.5,53.0,98886,55.64102564102567,-1
986,1/7/2004,51.5,51.5,49.5,49.5,122186,30.00000000000004,-1
987,1/8/2004,50.0,52.5,50.0,52.0,64146,21.904761904761944,-1
988,1/9/2004,52.5,53.5,52.0,53.0,79152,29.853479853479893,-1
989,1/12/2004,53.5,54.5,52.5,54.0,142874,57.12620712620717,-1
990,1/13/2004,56.0,56.0,53.5,54.5,152336,70.8624708624709,-1
991,1/14/2004,54.5,55.0,53.5,54.0,72261,75.13597513597517,-1
992,1/15/2004,54.0,54.0,50.0,51.0,154924,53.41880341880346,-1
993,1/16/2004,50.5,52.0,50.0,51.5,80482,36.11111111111114,-1
994,1/19/2004,52.0,52.0,50.0,50.5,42559,16.666666666666703,-1
995,1/20/2004,51.5,52.5,50.5,51.5,106595,21.111111111111146,1
996,1/21/2004,52.5,53.5,50.5,51.5,97156,25.277777777777814,1
997,1/22/2004,52.0,52.5,50.5,51.0,81817,32.02380952380956,1
998,1/23/2004,50.0,51.0,49.25,51.0,98235,35.74929971988799,1
999,1/26/2004,50.0,50.5,48.25,48.5,95287,24.83660130718958,1
1000,1/27/2004,48.0,49.25,46.75,49.0,97350,26.423902894491164,1
1001,1/28/2004,48.75,48.75,47.5,48.0,55418,19.944789510006938,1
1002,1/29/2004,47.5,48.0,46.5,47.0,55004,22.061191626409055,1
1003,1/30/2004,47.25,47.75,46.5,46.5,52106,10.950080515297946,1
1004,2/2/2004,46.75,46.75,44.5,44.5,99268,3.7037037037037415,1
1005,2/3/2004,44.25,47.0,43.0,47.0,127311,23.188405797101485,1
1006,2/4/2004,47.75,50.0,47.25,49.0,155654,51.75983436853005,1
1007,2/5/2004,49.0,51.0,48.5,50.5,69790,83.00983436853005,1
1008,2/6/2004,51.0,51.0,47.5,47.5,87796,78.57142857142861,-1
1009,2/9/2004,49.0,49.75,48.25,49.75,74168,78.12500000000004,-1
1010,2/10/2004,50.0,51.5,49.5,51.5,122511,80.20833333333337,-1
1011,2/11/2004,52.0,52.5,50.5,51.5,71901,88.12500000000004,-1
1012,2/12/2004,52.0,53.5,51.5,52.0,135177,85.00000000000004,-1
1013,2/13/2004,52.0,52.5,51.0,52.5,54127,78.65079365079369,-1
1014,2/16/2004,52.5,53.0,50.0,50.5,105651,60.31746031746036,-1
1015,2/17/2004,50.0,51.0,49.5,50.5,69906,43.650793650793695,-1
1016,2/18/2004,51.0,51.5,50.0,50.5,46000,25.0,-1
1017,2/19/2004,50.5,51.0,49.75,50.0,26864,21.428571428571463,-1
1018,2/20/2004,49.5,50.5,48.5,50.0,76909,24.206349206349245,-1
1019,2/23/2004,50.0,51.0,49.5,51.0,36855,43.650793650793695,-1
1020,2/24/2004,50.0,51.0,49.75,50.0,53291,55.5555555555556,-1
1021,2/25/2004,50.0,50.0,47.75,48.25,78062,49.57264957264962,-1
1022,2/26/2004,48.25,48.75,45.25,46.5,175056,29.041248606466038,-1
1023,2/27/2004,45.25,47.75,45.0,47.25,237701,24.87458193979937,-1
1024,3/1/2004,48.25,48.5,47.25,47.5,180846,33.63526570048313,-1
1025,3/2/2004,47.5,48.0,47.0,47.25,63825,41.38888888888893,-1
1026,3/3/2004,47.0,47.25,46.75,47.0,34260,46.66666666666671,-1
1027,3/4/2004,47.0,47.75,46.75,47.5,61810,56.587301587301624,-1
1028,3/8/2004,47.75,47.75,47.0,47.0,50189,46.34920634920639,-1
1029,3/9/2004,47.25,47.75,47.0,47.0,56332,35.238095238095276,-1
1030,3/10/2004,47.25,47.25,46.0,46.0,61839,11.428571428571471,-1
1031,3/11/2004,46.0,46.25,45.25,45.75,43413,13.333333333333377,-1
1032,3/12/2004,45.25,45.75,44.5,44.75,62346,9.230769230769274,-1
1033,3/15/2004,44.75,45.0,43.25,43.5,46204,11.082621082621126,-1
1034,3/16/2004,43.0,44.0,42.5,43.25,68474,9.6791123106913,-1
1035,3/17/2004,43.75,45.25,43.5,44.5,55240,24.892787524366515,1
1036,3/18/2004,45.5,47.0,45.5,46.5,107560,52.67056530214429,1
1037,3/19/2004,46.75,46.75,46.0,46.25,54746,75.18518518518523,1
1038,3/22/2004,46.0,47.5,45.75,46.75,93364,85.74074074074078,1
1039,3/23/2004,46.75,47.25,46.5,47.25,39534,87.36111111111116,1
1040,3/24/2004,47.25,47.25,46.75,46.75,27200,80.4166666666667,1
1041,3/25/2004,46.75,46.75,45.5,45.5,45760,52.08333333333337,-1
1042,3/26/2004,45.75,46.5,45.5,46.25,39684,33.33333333333338,-1
1043,3/29/2004,45.75,46.25,45.25,45.75,51518,20.833333333333375,-1
1044,3/30/2004,45.75,46.0,45.5,45.5,42550,25.000000000000043,-1
1045,3/31/2004,45.75,45.75,45.0,45.25,64623,17.261904761904805,-1
1046,4/1/2004,45.0,47.0,44.5,47.0,171704,42.26190476190481,1
1047,4/2/2004,48.25,49.75,48.0,49.0,318145,66.6666666666667,1
1048,4/5/2004,49.75,50.0,49.0,49.0,113166,89.17748917748922,1
1049,4/7/2004,49.5,50.5,49.25,49.75,169670,85.01082251082256,1
1050,4/8/2004,49.75,50.0,48.75,49.0,73617,81.439393939394,1
1051,4/9/2004,49.25,49.75,48.5,49.5,33316,74.16666666666671,-1
1052,4/12/2004,50.0,51.5,49.75,51.0,126716,72.77777777777783,-1
1053,4/16/2004,51.5,52.5,51.0,51.5,107518,72.77777777777783,-1
1054,4/19/2004,50.0,51.0,49.75,50.0,85648,65.27777777777783,-1
1055,4/20/2004,51.0,51.0,49.75,50.5,84023,54.166666666666714,-1
1056,4/21/2004,50.5,51.0,49.25,49.25,72335,29.166666666666714,-1
1057,4/22/2004,49.5,49.5,48.0,48.25,80052,18.518518518518565,-1
1058,4/23/2004,48.25,48.5,47.5,48.0,62213,6.613756613756661,-1
1059,4/26/2004,47.0,47.5,46.75,46.75,65660,6.613756613756661,-1
1060,4/27/2004,46.75,48.0,46.75,47.5,46969,10.64425770308128,-1
1061,4/28/2004,47.0,48.25,46.75,47.5,58891,14.973262032085609,-1
1062,4/29/2004,47.0,47.5,46.25,47.0,122936,26.084373143196718,1
1063,4/30/2004,46.5,46.75,45.75,46.25,85332,26.86868686868691,1
1064,5/4/2004,46.25,47.0,46.0,46.5,32396,27.77777777777783,1
1065,5/6/2004,46.5,47.25,46.0,46.0,85996,20.00000000000005,1
1066,5/7/2004,45.75,46.0,43.25,45.0,155270,27.058823529411814,1
1067,5/10/2004,44.0,44.25,43.0,43.0,174324,17.058823529411814,1
1068,5/11/2004,43.0,44.25,43.0,44.0,129794,21.56862745098044,1
1069,5/12/2004,44.5,45.0,44.25,44.5,73928,19.60784313725495,1
1070,5/13/2004,44.25,44.5,42.5,42.75,73691,21.98879551820733,1
1071,5/14/2004,42.5,43.25,42.25,42.75,65425,20.20626432391143,1
1072,5/17/2004,42.0,42.25,40.25,40.75,115943,11.950330371383052,1
1073,5/18/2004,41.25,41.75,40.25,41.0,127738,14.83253588516751,1
1074,5/19/2004,42.0,43.75,41.75,43.5,133341,34.26212590299282,1
1075,5/20/2004,43.25,43.25,41.75,42.25,91303,49.8009730207873,1
1076,5/21/2004,42.75,44.5,42.75,44.0,97777,73.94957983193281,1
1077,5/24/2004,44.5,44.75,43.5,44.0,59932,76.23716153127923,1
1078,5/25/2004,43.5,43.75,43.0,43.0,45596,71.07843137254908,1
1079,5/26/2004,43.75,44.5,43.75,44.25,79537,69.4444444444445,1
1080,5/27/2004,44.5,45.5,44.25,45.0,122766,68.939393939394,1
1081,5/28/2004,46.0,46.25,45.25,45.75,117810,83.2556332556333,1
1082,5/31/2004,45.0,45.5,44.5,45.5,74417,81.11888111888116,1
1083,6/1/2004,45.5,45.75,45.0,45.0,39433,70.51282051282057,-1
1084,6/3/2004,45.75,45.75,44.5,45.0,55811,54.807692307692356,-1
1085,6/4/2004,44.75,45.0,44.25,44.75,22625,37.50000000000005,-1
1086,6/7/2004,45.25,45.5,44.75,45.5,45277,48.611111111111164,-1
1087,6/8/2004,45.25,45.5,43.0,43.25,104524,39.141414141414195,-1
1088,6/9/2004,43.0,43.5,42.5,43.0,64373,35.93628593628599,-1
1089,6/10/2004,42.75,42.75,42.0,42.25,101744,10.539460539460586,-1
1090,6/11/2004,42.0,42.75,42.0,42.25,88571,9.890109890109937,-1
1091,6/14/2004,42.25,43.0,42.0,42.5,47880,9.52380952380957,-1
1092,6/15/2004,42.25,43.25,42.25,43.0,42604,29.36507936507941,1
1093,6/16/2004,43.25,43.75,43.0,43.5,67386,55.5555555555556,1
1094,6/17/2004,43.25,44.0,42.75,43.25,58612,71.62698412698417,1
1095,6/18/2004,43.0,43.5,43.0,43.25,22585,70.23809523809528,1
1096,6/21/2004,43.5,43.75,43.25,43.5,44911,65.47619047619052,1
1097,6/22/2004,43.5,44.0,43.25,43.25,54339,57.97619047619052,1
1098,6/23/2004,43.25,44.0,43.25,43.75,52915,63.80952380952385,1
1099,6/24/2004,44.0,45.25,44.0,45.25,117665,73.33333333333339,1
1100,6/25/2004,45.75,46.5,45.25,46.5,142621,93.33333333333337,1
1101,6/28/2004,47.25,48.25,47.25,47.5,183370,95.00000000000004,1
1102,6/29/2004,47.5,47.5,46.5,47.0,81312,86.6666666666667,1
1103,6/30/2004,47.25,47.5,46.5,46.5,65299,72.94117647058829,-1
1104,7/2/2004,46.0,47.0,45.75,47.0,64401,64.05228758169939,-1
1105,7/5/2004,47.0,48.75,47.0,48.75,94449,72.38562091503273,-1
1106,7/6/2004,49.0,49.25,48.5,48.5,117003,78.96825396825402,-1
1107,7/7/2004,48.0,50.0,47.75,49.0,211682,85.01400560224094,-1
1108,7/8/2004,49.0,49.0,47.75,48.0,113357,69.32773109243702,-1
1109,7/9/2004,47.75,48.75,47.5,48.5,119830,59.803921568627494,-1
1110,7/12/2004,48.25,48.5,47.5,48.0,75368,40.98039215686279,-1
1111,7/13/2004,48.0,48.5,47.5,48.0,47918,30.000000000000046,-1
1112,7/14/2004,48.0,48.25,46.75,47.0,82622,17.037037037037084,-1
1113,7/15/2004,46.75,47.25,46.0,46.25,67836,13.400673400673448,-1
1114,7/16/2004,46.25,47.0,46.0,46.75,45951,16.73400673400678,-1
1115,7/19/2004,46.5,47.25,46.25,47.0,32682,26.363636363636413,1
1116,7/20/2004,46.75,47.25,46.5,47.0,41401,38.148148148148195,1
1117,7/21/2004,47.5,48.5,47.25,48.25,94812,58.14814814814819,1
1118,7/22/2004,48.0,48.25,47.25,47.5,51978,64.81481481481485,1
1119,7/23/2004,47.5,47.75,47.0,47.0,47601,61.11111111111115,1
1120,7/26/2004,46.75,47.0,44.75,45.0,107250,33.33333333333338,1
1121,7/27/2004,45.0,46.25,44.75,46.0,109498,24.444444444444485,1
1122,7/28/2004,46.75,46.75,45.75,46.0,62913,25.238095238095283,1
1123,7/29/2004,45.5,45.75,44.5,45.0,99521,28.14407814407819,1
1124,7/30/2004,45.25,45.75,44.75,45.5,48396,30.36630036630042,1
1125,8/3/2004,45.5,45.75,45.0,45.75,87784,36.98005698005703,1
1126,8/4/2004,45.0,45.0,44.5,44.75,47794,35.55555555555561,1
1127,8/5/2004,45.0,45.5,44.5,45.25,69798,42.22222222222227,1
1128,8/6/2004,44.5,45.0,44.5,44.75,37639,30.37037037037042,1
1129,8/9/2004,44.25,44.5,43.25,43.5,91972,30.000000000000046,1
1130,8/10/2004,43.5,43.75,42.5,43.25,82581,18.333333333333382,1
1131,8/11/2004,43.5,43.5,41.5,42.0,89516,15.83333333333338,1
1132,8/13/2004,41.25,43.0,40.5,42.0,143526,23.611111111111157,1
1133,8/16/2004,42.0,43.5,41.5,43.25,48397,38.19444444444449,1
1134,8/17/2004,44.0,44.75,43.25,44.5,73224,65.40032679738566,1
1135,8/18/2004,44.75,45.25,44.0,44.5,65806,82.35939112487104,1
1136,8/19/2004,44.5,45.25,44.5,45.0,65693,91.02167182662542,1
1137,8/20/2004,45.0,45.0,44.5,44.75,61267,88.53801169590649,1
1138,8/23/2004,45.0,45.25,44.75,45.25,43576,93.80116959064333,1
1139,8/24/2004,45.25,45.25,44.75,45.0,40660,88.88888888888896,1
1140,8/25/2004,45.25,46.25,45.0,46.0,61272,88.57142857142861,1
1141,8/26/2004,46.75,47.0,46.5,46.75,98632,85.23809523809528,1
1142,8/27/2004,46.75,47.25,46.5,47.0,86526,88.57142857142861,1
1143,8/30/2004,46.75,46.75,45.75,45.75,56281,73.33333333333337,-1
1144,8/31/2004,45.75,47.5,45.75,47.5,48050,76.6666666666667,-1
1145,9/1/2004,47.25,47.5,46.75,47.25,41278,75.23809523809528,-1
1146,9/2/2004,47.25,47.25,46.75,47.25,60168,90.47619047619052,-1
1147,9/3/2004,47.5,48.0,47.25,47.5,116775,83.0687830687831,-1
1148,9/6/2004,47.25,48.0,47.25,47.5,51822,80.42328042328047,-1
1149,9/7/2004,47.75,48.0,47.0,47.5,60215,71.8518518518519,-1
1150,9/8/2004,47.5,47.5,46.75,47.0,34668,52.592592592592645,-1
1151,9/9/2004,47.0,48.25,47.0,47.75,72951,48.888888888888935,-1
1152,9/10/2004,47.75,47.75,47.0,47.5,80091,45.5555555555556,-1
1153,9/13/2004,47.75,47.75,47.25,47.75,83073,61.11111111111115,-1
1154,9/14/2004,48.0,48.5,47.75,48.0,68912,62.698412698412746,-1
1155,9/15/2004,48.25,48.75,48.25,48.5,88214,74.60317460317465,-1
1156,9/16/2004,48.5,48.75,48.0,48.0,52608,71.42857142857147,-1
1157,9/17/2004,48.0,48.5,47.75,48.5,64409,75.39682539682545,-1
1158,9/20/2004,48.75,49.0,48.25,48.5,101421,66.82539682539688,-1
1159,9/21/2004,48.5,48.5,47.75,48.0,51479,54.44444444444449,-1
1160,9/22/2004,48.25,48.25,46.75,46.75,80002,26.666666666666714,-1
1161,9/23/2004,45.75,46.25,44.5,45.25,205125,12.22222222222227,-1
1162,9/24/2004,45.0,45.5,44.75,45.25,71341,11.111111111111157,-1
1163,9/27/2004,45.25,45.25,44.5,44.5,30712,11.111111111111157,-1
1164,9/28/2004,44.0,44.25,43.5,44.0,73182,9.064327485380163,-1
1165,9/29/2004,44.0,44.5,44.0,44.25,41149,12.599681020733698,-1
1166,9/30/2004,44.5,44.75,44.25,44.5,38351,29.266347687400366,1
1167,10/1/2004,44.5,46.0,44.5,45.25,202603,49.09090909090914,1
1168,10/4/2004,46.0,46.5,45.5,46.5,119793,73.33333333333339,1
1169,10/5/2004,46.5,46.75,45.75,46.0,58458,80.90909090909095,1
1170,10/6/2004,45.75,46.0,44.5,44.5,132766,60.909090909090956,-1
1171,10/7/2004,44.75,45.25,44.5,45.0,64436,34.98316498316503,-1
1172,10/8/2004,44.75,45.25,44.5,45.25,50423,21.851851851851894,-1
1173,10/11/2004,45.25,45.75,45.0,45.0,65374,25.92592592592597,-1
1174,10/12/2004,45.0,45.0,43.75,43.75,101616,18.518518518518565,-1
1175,10/13/2004,43.75,44.0,43.25,43.5,69133,10.740740740740788,-1
1176,10/14/2004,43.25,43.25,42.5,42.75,98262,5.897435897435945,-1
1177,10/15/2004,43.0,43.5,42.5,43.25,75030,13.58974358974364,-1
1178,10/18/2004,43.25,43.5,42.75,42.75,45796,13.58974358974364,-1
1179,10/19/2004,43.25,44.5,43.25,43.75,139687,31.858974358974407,1
1180,10/20/2004,43.5,43.75,43.0,43.5,91669,40.83333333333338,1
1181,10/21/2004,43.5,44.25,43.25,43.75,48026,58.33333333333338,1
1182,10/22/2004,44.0,46.0,44.0,46.0,251625,70.83333333333339,1
1183,10/26/2004,45.5,45.5,44.25,44.5,94557,70.83333333333339,1
1184,10/27/2004,44.0,44.0,42.75,43.25,182190,55.128205128205174,1
1185,10/28/2004,43.5,44.0,42.75,42.75,173397,21.794871794871842,1
1186,10/29/2004,42.75,44.0,42.75,44.0,66956,17.948717948718,1
1187,11/1/2004,43.75,44.0,43.75,43.75,28761,24.94172494172499,1
1188,11/2/2004,44.25,44.75,44.0,44.25,43657,49.94172494172499,1
1189,11/3/2004,44.5,44.75,44.0,44.5,27932,66.28787878787882,1
1190,11/4/2004,44.75,45.0,44.25,45.0,64750,87.50000000000004,1
1191,11/5/2004,45.5,46.0,45.25,45.25,186116,84.72222222222227,1
1192,11/8/2004,45.5,46.0,45.0,45.5,47649,80.5555555555556,1
1193,11/9/2004,45.75,46.5,45.25,46.5,127482,80.5555555555556,1
1194,11/10/2004,46.25,47.25,46.0,46.25,151079,80.5555555555556,1
1195,11/11/2004,46.5,47.0,46.5,47.0,107185,85.18518518518522,1
1196,11/12/2004,47.5,49.0,47.25,49.0,327448,85.18518518518522,1
1197,11/15/2004,49.5,50.0,49.0,49.25,219377,91.0331384015595,1
1198,11/16/2004,49.25,49.25,48.25,48.5,78331,82.2368421052632,1
1199,11/17/2004,48.5,49.0,48.0,49.0,52919,72.71303258145367,-1
1200,11/18/2004,49.0,49.25,48.5,49.25,70319,68.88528138528143,-1
1201,11/19/2004,49.5,50.0,49.25,50.0,140231,81.38528138528143,-1
1202,11/22/2004,49.25,49.5,49.0,49.25,74840,78.40909090909095,-1
1203,11/23/2004,49.5,50.0,49.25,50.0,58862,87.50000000000004,-1
1204,11/24/2004,50.0,50.0,48.5,48.75,74518,59.72222222222226,-1
1205,11/25/2004,48.75,49.5,48.75,48.75,52732,44.444444444444485,-1
1206,11/26/2004,49.25,49.25,48.5,49.0,32422,22.22222222222226,-1
1207,11/29/2004,49.25,50.0,48.75,50.0,122987,50.000000000000036,-1
1208,11/30/2004,49.75,50.5,49.5,49.5,199917,61.11111111111115,-1
1209,12/1/2004,49.75,50.0,49.5,50.0,81965,75.00000000000004,-1
1210,12/2/2004,50.5,51.0,50.0,50.5,167304,68.33333333333337,-1
1211,12/3/2004,50.5,50.5,49.75,50.5,64802,77.59259259259262,-1
1212,12/7/2004,50.5,51.0,49.25,49.5,54765,57.3544973544974,-1
1213,12/8/2004,49.25,49.25,47.25,47.75,92391,35.132275132275176,-1
1214,12/9/2004,47.75,49.5,47.5,48.75,65600,22.539682539682577,-1
1215,12/13/2004,48.75,49.25,48.5,48.75,32441,31.111111111111153,-1
1216,12/14/2004,49.0,49.5,49.0,49.0,31998,42.222222222222264,-1
1217,12/15/2004,49.25,50.0,49.25,50.0,64159,62.22222222222226,-1
1218,12/16/2004,50.5,51.0,49.5,50.5,109105,77.46031746031748,-1
1219,12/17/2004,51.0,52.0,50.5,51.5,208730,90.47619047619052,-1
1220,12/20/2004,52.0,52.0,51.0,52.0,90884,90.47619047619052,-1
1221,12/21/2004,52.0,52.0,51.0,51.5,126403,89.17748917748922,-1
1222,12/22/2004,52.0,52.0,50.5,51.0,50213,80.60606060606064,-1
1223,12/23/2004,51.0,51.0,50.0,50.0,28749,47.27272727272731,-1
1224,12/24/2004,50.5,51.0,50.5,50.5,24335,28.33333333333337,-1
1225,12/27/2004,49.0,50.0,48.5,50.0,104984,22.61904761904766,-1
1226,12/28/2004,50.0,50.0,49.25,49.25,31281,29.7619047619048,-1
1227,12/29/2004,49.25,49.5,49.0,49.0,38087,28.09523809523813,-1
1228,12/30/2004,49.0,49.5,49.0,49.0,54833,20.476190476190514,-1
1229,1/4/2005,49.25,51.0,49.25,50.5,91336,40.000000000000036,-1
1230,1/5/2005,51.0,51.5,50.0,50.0,109146,46.66666666666671,-1
1231,1/6/2005,50.5,51.5,50.0,51.5,105850,73.33333333333337,-1
1232,1/7/2005,51.5,52.0,50.5,51.0,214765,68.88888888888893,-1
1233,1/10/2005,51.0,51.5,50.0,50.5,80681,70.70707070707074,-1
1234,1/11/2005,50.5,50.5,49.5,49.75,71762,40.70707070707074,-1
1235,1/12/2005,50.0,50.0,49.75,49.75,92257,21.818181818181856,-1
1236,1/13/2005,50.0,50.5,49.75,49.75,66448,10.0,-1
1237,1/14/2005,49.75,51.0,49.75,51.0,54641,31.666666666666703,1
1238,1/17/2005,51.5,52.5,51.0,52.0,175100,56.11111111111115,1
1239,1/18/2005,52.0,52.0,50.5,51.0,133665,67.92929292929297,1
1240,1/19/2005,51.5,51.5,50.0,50.5,82256,52.020202020202056,1
1241,1/20/2005,50.5,51.5,50.0,50.5,87563,33.33333333333337,1
1242,1/21/2005,50.5,51.0,49.75,50.0,77660,21.21212121212125,1
1243,1/24/2005,50.0,50.0,49.0,49.5,88212,17.676767676767714,1
1244,1/25/2005,49.25,50.5,49.0,50.5,73428,28.58585858585862,1
1245,1/26/2005,50.5,51.0,50.0,50.0,47358,38.88888888888892,1
1246,1/27/2005,51.0,51.0,50.0,50.5,69441,58.33333333333337,1
1247,1/28/2005,50.5,50.5,49.75,50.0,78804,55.000000000000036,1
1248,1/31/2005,50.0,50.0,49.75,49.75,44460,54.16666666666671,1
1249,2/1/2005,50.0,50.5,49.75,50.0,46570,35.83333333333337,1
1250,2/2/2005,50.0,50.0,49.5,49.75,68868,24.722222222222257,1
1251,2/3/2005,50.0,50.5,49.75,50.0,36794,28.888888888888925,1
1252,2/4/2005,50.5,51.5,50.5,51.0,137213,47.22222222222226,1
1253,2/7/2005,52.0,52.0,51.0,52.0,134614,75.00000000000004,1
1254,2/8/2005,52.0,52.0,51.5,52.0,46295,91.6666666666667,1
1255,2/9/2005,52.0,52.5,51.5,51.5,25504,87.87878787878792,1
1256,2/10/2005,51.5,52.0,51.5,51.5,26926,71.21212121212125,-1
1257,2/11/2005,51.5,51.5,50.5,51.0,41839,46.21212121212125,-1
1258,2/14/2005,51.5,51.5,50.5,51.0,27187,33.33333333333337,-1
1259,2/15/2005,51.0,51.5,51.0,51.5,43937,33.33333333333337,-1
1260,2/16/2005,51.5,52.0,51.0,51.0,63371,36.11111111111115,-1
1261,2/17/2005,51.5,52.0,50.5,51.0,83840,38.88888888888892,-1
1262,2/18/2005,50.5,51.5,50.5,51.0,44130,33.33333333333333,-1
1263,2/21/2005,51.0,51.5,50.5,50.5,31131,22.222222222222257,-1
1264,2/22/2005,50.5,51.0,50.0,51.0,43051,27.777777777777814,-1
1265,2/24/2005,51.0,54.0,50.5,53.5,267967,45.83333333333337,-1
1266,2/25/2005,54.0,54.0,53.0,53.5,155123,75.00000000000004,-1
1267,2/28/2005,54.0,54.0,52.5,53.5,68068,87.5,-1
1268,3/1/2005,53.0,53.5,52.5,53.0,57788,83.33333333333337,-1
1269,3/2/2005,52.5,53.0,51.5,51.5,82203,63.690476190476225,-1
1270,3/3/2005,51.5,52.0,51.0,51.0,73039,34.52380952380956,-1
1271,3/4/2005,51.5,52.0,51.0,52.0,30241,20.63492063492067,-1
1272,3/7/2005,52.5,52.5,51.5,52.5,31834,31.111111111111146,-1
1273,3/8/2005,53.0,53.0,51.5,51.5,40379,39.44444444444448,-1
1274,3/9/2005,52.0,52.0,51.0,51.0,62842,28.33333333333337,-1
1275,3/10/2005,50.5,51.0,50.0,50.5,87579,13.888888888888927,-1
1276,3/11/2005,50.5,50.5,49.75,50.0,63425,8.119658119658157,-1
1277,3/14/2005,49.75,49.75,48.25,48.25,134809,8.119658119658157,-1
1278,3/15/2005,48.5,49.0,48.5,48.75,38675,7.008547008547047,-1
1279,3/16/2005,48.75,50.0,48.75,49.75,52063,22.626262626262662,1
1280,3/17/2005,49.5,50.0,49.25,50.0,41881,48.55218855218859,1
1281,3/18/2005,50.5,52.0,50.5,51.5,181266,72.99663299663302,1
1282,3/21/2005,52.0,52.0,51.0,51.0,48121,78.62433862433866,1
1283,3/22/2005,50.5,51.5,50.5,51.0,102187,75.7753357753358,1
1284,3/23/2005,50.5,51.0,50.0,50.5,60412,62.037962037962075,1
1285,3/24/2005,50.5,50.5,49.75,50.0,62305,41.93214193214197,1
